"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","Sum_Active"
0,3.55350775401979,0,0,0,0,3.55350775401979
1,0.0105907841148824,0.226027567727044,3.28703547419159,9.18902078649353e-09,0.0085322535690219,3.53218608879156
2,0.0102062652749061,0.303492226872759,3.19637587924002,3.70711338454925e-06,0.00350047215252149,3.51357855065359
3,0.00976679630573984,0.368021250053958,3.08871672435945,6.19488098229784e-05,0.00287853124987348,3.46944525077884
4,0.00931062736921005,0.422799002865303,2.96801761048506,0.000334682001168734,0.00261733732010376,3.40307926004085
5,0.00886618295067568,0.468532563754122,2.8411727220257,0.00104320904682207,0.00247686899011306,3.32209154676743
6,0.00845519253559729,0.506144050489791,2.71517893419368,0.00237236738353384,0.00239051421125573,3.23454105881386
7,0.00809220312235782,0.536704024932189,2.59614494595844,0.00441778200846749,0.00233248685169374,3.14769144287315
8,0.00778029237030317,0.561302540584356,2.4881714441468,0.00718334803163727,0.00229087262884197,3.06672849776194
9,0.00751631274109025,0.580944242984708,2.39302884579045,0.0106024811668375,0.00225943561347912,2.99435131829656
10,0.00729492879727756,0.59650938361678,2.31083952523304,0.0145636046134812,0.0022346244905011,2.93144206675108
11,0.0071102673422156,0.608747892678011,2.24078272490055,0.0189317968234502,0.00221429658910924,2.87778697833334
12,0.00695668154846442,0.618287556183504,2.18159026248008,0.0235652067990177,0.00219710526221874,2.83259681227329
13,0.00682907885633819,0.625648070302706,2.13185154557393,0.0283268233856548,0.00218217870419905,2.79483769682283
14,0.00672303105069672,0.631256065419721,2.0901856833308,0.0330924192372518,0.00216894017806243,2.76342613921653
15,0.00663476977657226,0.635459869216352,2.05532651235571,0.0377551708974427,0.00215700142328331,2.73733332366936
16,0.00656113323755795,0.638542590257745,2.02615740093339,0.0422276646984432,0.00214609697769668,2.71563488610483
17,0.00649949260751907,0.640733546586764,2.00171720480199,0.0464419231582304,0.00213604246916611,2.69752820962367
18,0.00644767593156291,0.642217899666356,1.9811918143882,0.0503481526696606,0.00212670728794567,2.68233224994372
19,0.0064038961823256,0.64314473923733,1.9638989858054,0.0539127325495332,0.0021179968101759,2.66947835058476
20,0.00636668738225567,0.643633768485799,1.94927115679785,0.0571158735282375,0.00210984025090511,2.65849732644505
21,0.00633484917551295,0.643780827811196,1.93683846479797,0.0599492092987179,0.00210218277240741,2.64900553385581
22,0.00630739923818653,0.643662458918162,1.926212927401,0.0624135829377724,0.00209498007265114,2.64069134856778
23,0.00628353523598045,0.643339529216286,1.9170752205719,0.0645169351166308,0.00208819494598793,2.63330341508678
24,0.0062626013401747,0.642860308589122,1.90916255591017,0.0662725818106404,0.00208179484859771,2.6266398424987
25,0.00624406166503843,0.642262909560158,1.90225884211278,0.0676977063490475,0.00207575052623642,2.62053927021326
26,0.00622747816728877,0.641577285507567,1.89618637356113,0.0688121251840196,0.00207003500880429,2.61487329742881
27,0.00621249269880717,0.640826848834886,1.89079895693158,0.0696372875270842,0.00206462303569777,2.60954020902805
28,0.006198812256999,0.640029783332495,1.88597623396104,0.0701954822732335,0.0020594908168908,2.60445980264066
29,0.00618619697428302,0.639200103318607,1.881619036068,0.0705092163030935,0.00205461576471582,2.59956916842869
30,0.00617445041449538,0.63834851125631,1.87764556006181,0.0706007432937011,0.00204997646113964,2.59481924148745
31,0.00616341156540268,0.637483087565827,1.87398825221374,0.070491710583382,0.00204555257130391,2.59017201449966
32,0.00615294840222996,0.636609845854368,1.87059126146568,0.0702029036962678,0.00204132493992708,2.58559828435848
33,0.00614295260715422,0.635733179616775,1.86740835554203,0.069754070493953,0.00203727547950456,2.58107583373942
34,0.00613333529385796,0.634856219476695,1.8644012200944,0.0691638077275081,0.00203338724084565,2.5765879698333
35,0.00612402348967674,0.633981119250528,1.86153807002856,0.0684494953193042,0.00202964441012326,2.57212235249819
36,0.00611495731191721,0.633109283961851,1.85879251149702,0.0676272698361687,0.00202603227792094,2.56767005488488
37,0.00610608760705802,0.632241551046338,1.85614260968345,0.0667120267451903,0.00202253721212219,2.56322481229416
38,0.00609737408602763,0.631378333815993,1.85357012727224,0.0657174429285873,0.00201914665192191,2.55878242475477
39,0.00608878372703154,0.630519734453087,1.85105989558689,0.0646560167533709,0.00201584909155834,2.55434027961194
40,0.00608028953160007,0.629665632918495,1.84859929892553,0.0635391185110007,0.00201263396145525,2.54989697384808
41,0.00607186945879355,0.628815755805895,1.84617784987631,0.0623770477972219,0.00200949167843611,2.54545201461666
42,0.00606350557565916,0.627969729876426,1.84378683725041,0.06117909665983,0.00200641352023571,2.54100558288256
43,0.00605518333689019,0.627127122919166,1.84141903613459,0.0599536141033912,0.00200339160554732,2.53655834809959
44,0.00604689101208005,0.626287474557333,1.8390684664719,0.058708071816631,0.00200041885245001,2.53211132271039
45,0.00603861920320364,0.625450319453833,1.83673019263602,0.0574491291645586,0.00199748888433596,2.52766574934196
46,0.00603036042868941,0.624615203885487,1.83440015686233,0.0561826963590046,0.00199459599635356,2.52322301353187
47,0.00602210882174417,0.623781697684817,1.83207503948326,0.0549139958149642,0.00199173513225395,2.51878457693704
48,0.00601385982695507,0.622949402311136,1.82975214269428,0.0536476202858944,0.00198890178292672,2.5143519269012
49,0.00600561000387442,0.622117955889105,1.82742929253801,0.0523875882020075,0.00198609197426853,2.50992653860726
50,0.00599735680756619,0.621287035982786,1.82510475668293,0.0511373957093601,0.0019833022158802,2.50550984739852
