"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","CPCi","pH2A_SGO1_CPCi","H3_CPCi","pH3_CPCi","SGO1_CPCi"
0,3.55350775401979,0,0,0,0,2.36900516934652,0,0,0,0
1,0.0106365188042171,0.984805904816608,1.90469281948632,0.22408873585301,0.00828930300720092,0.00714821429075994,0.662169657217708,1.28116731456403,0.150634660535679,0.00557024722945908
2,0.0097718955671008,1.19860580938424,1.38477951602003,0.790555610152645,0.00385815010456991,0.00661876265054989,0.81241382424527,0.938827226132327,0.535604573689801,0.00261323210564558
3,0.0090136895198362,1.30630159073087,0.931346699639606,1.42807473991817,0.00335884419027208,0.00615253829497157,0.892042716443,0.63609970456553,0.974799170800966,0.00229271222382262
4,0.00839458670591866,1.35111916085251,0.628912482915616,1.97955629516501,0.0031451678081173,0.00577380843516766,0.929123733522272,0.432514129282268,1.36086935920386,0.00216327908485267
5,0.00790752201798643,1.35788425464889,0.44588728577322,2.41622263729876,0.00301434034992608,0.00547992339888936,0.939993338995428,0.30865994343516,1.67231333695304,0.00208895175915581
6,0.00753263595976806,1.3424755870099,0.335393804431769,2.7566787661623,0.00291698229522979,0.00525908180289416,0.935289632055449,0.233664466774696,1.92034372618429,0.00203658967864343
7,0.00724798196220095,1.31487345343359,0.267098227142045,3.02281174430993,0.00283654217366811,0.00509755436241081,0.921807900800367,0.187281672915063,2.11899040289996,0.0019950977274189
8,0.00703114907929061,1.28122616523844,0.223555735757125,3.23246543394322,0.00276644346592876,0.00498081931149368,0.903795211579787,0.157771947807293,2.27990437801544,0.00196009055850082
9,0.00686410225993993,1.24523738549982,0.194833665700376,3.39914482980723,0.00270366802870486,0.00489702944409635,0.883845258480828,0.138407453331984,2.41199604110632,0.00192957568002679
10,0.00673367838681825,1.20909746463741,0.175214995139056,3.53292165785157,0.00264664613450383,0.00483748597554625,0.863514347955378,0.12529520133414,2.52195749166973,0.0019025327896288
11,0.00663046154191373,1.17406737319307,0.161349354171186,3.64132131891352,0.00259446124207385,0.00479594614640136,0.843714274978386,0.116143899930251,2.61481388423744,0.00187837855736785
12,0.00654771260504167,1.14083753560268,0.151229849626596,3.73000392095432,0.00254651595585708,0.00476793404082798,0.824957016005037,0.109576283729635,2.69435810818776,0.00185674207950056
13,0.00648056232303962,1.1097484073161,0.143624140242975,3.80326164791421,0.00250237984163087,0.00475021272026468,0.807506859012064,0.104744317308855,2.76347339142404,0.00183736276819575
