"Time","CPCi","pH2A_SGO1_CPCi","H3_CPCi","pH3_CPCi","SGO1_CPCi","Sum_Inactive"
0,2.36900516934652,0,0,0,0,2.36900516934652
1,0.00711651239880066,0.151867168604045,2.20879302567946,6.17422637162581e-09,0.00573317000202307,2.37350988285855
2,0.00691222219668232,0.205512716561868,2.16485021351715,2.51037916442483e-06,0.00237055961539839,2.37964822227027
3,0.00666632677142019,0.251153351262666,2.10836638456727,4.22778464693477e-05,0.00196445175169651,2.36819279219952
4,0.00640438116419034,0.290787935256141,2.04186480475642,0.000230193498585343,0.00179990891473645,2.34108722359008
5,0.0061458598539089,0.324764493686393,1.96993402432997,0.000723146475146045,0.00171630003791527,2.30328382438333
6,0.0059060751847598,0.353590172020703,1.89733967014129,0.00165746617542874,0.00166902037105788,2.26016240389324
7,0.00569567214173634,0.377888339050542,1.82834414644209,0.00311086434032772,0.00164077806503703,2.21667980003973
8,0.00551744432629912,0.398311841641333,1.76590389570206,0.00509813753683352,0.00162356430887315,2.1764548835154
9,0.00536982224836771,0.415471274948726,1.71140149427228,0.00758366959385671,0.00161317016439496,2.14143943122763
10,0.00524963313042118,0.429907547566111,1.66508409535406,0.0104976927619543,0.00160718509222725,2.11234615390478
11,0.00515324084821897,0.442086380991568,1.62653319099018,0.0137506906891627,0.0016041449437449,2.08912764846287
12,0.00507708343549497,0.452402036956562,1.59500014486129,0.017244793123647,0.00160312307972419,2.07132718145672
13,0.00501791201411306,0.461184920535307,1.56961580450985,0.0208823618152493,0.00160351580118517,2.05830451467571
14,0.00497287886707629,0.468709912112082,1.54951103146712,0.0245721614957298,0.00160492198741216,2.04937090592942
15,0.00493954528367707,0.475204705197461,1.53387824188116,0.0282332969884167,0.0016070713366675,2.04386286068738
16,0.00491585400260675,0.480857237398421,1.5219984288633,0.0317973084407595,0.0016097798716567,2.04117860857675
17,0.00490008613844736,0.48582224489468,1.5132480655463,0.0352087918442919,0.00161292133363137,2.04079210975736
18,0.00489081493115269,0.490226834272786,1.50709567280297,0.0384250070210228,0.00161640829137338,2.04225473731931
19,0.00488686115189193,0.494175210784342,1.5030933511421,0.0414148297136361,0.00162017956355032,2.04519043235553
20,0.00488725306362858,0.497752633141365,1.50086654327045,0.0441573600518664,0.0016241915922961,2.04928798111961
21,0.00489119137424881,0.501028724583484,1.50010361377271,0.0466403876449996,0.00162841263322235,2.05429233000867
22,0.00489801894368962,0.504060260640134,1.50054596475365,0.0488589203290598,0.00163281875507041,2.0599959834216
23,0.00490719646889538,0.506893387145749,1.50197970878575,0.0508137291286998,0.00163739117071723,2.06623141269981
24,0.00491828096223695,0.509565562209464,1.50422794283482,0.0525101255223874,0.00164211438997007,2.07286402591888
25,0.00493090860165479,0.512107107358669,1.50714444849594,0.0539568644183883,0.00164697505338775,2.07978630392804
26,0.00494478042194537,0.51454250180596,1.51060833835611,0.0551652225625367,0.00165196112416762,2.08691280427072
27,0.00495965064291229,0.516891447774215,1.51451960824913,0.056148232747794,0.00165706141818322,2.09417600083223
28,0.00497531702889502,0.519169749829612,1.51879544760754,0.0569200600477069,0.00166226533069162,2.10152283984444
29,0.00499161304172734,0.521390036329543,1.5233672091652,0.0574954988983195,0.00166756264445205,2.10891192007924
30,0.0050084014439295,0.523562354771463,1.52817790467775,0.0578895782842444,0.00167294348134722,2.11631118265873
31,0.00502556903090668,0.525694659138965,1.53318015745498,0.0581172541232575,0.001678398252206,2.12369603800032
32,0.00504302235451056,0.52779320967231,1.53833452330974,0.0581931750772572,0.00168391770671443,2.13104784812053
33,0.00506068422628375,0.52986290070584,1.54360811166564,0.0581315095133885,0.00168949290464127,2.13835269901579
34,0.00507849085076992,0.53190752853955,1.54897345641636,0.0579458215854039,0.00169511528482668,2.14560041267691
35,0.00509638948415483,0.533930010158711,1.55440759075616,0.0576489858845663,0.00170077667332734,2.15278375295692
36,0.00511433652079553,0.535932561777455,1.55989128618852,0.0572531344510608,0.00170646932205318,2.15989778825989
37,0.00513229591184431,0.53791684402313,1.56540842665995,0.0567696284725543,0.00171218590343622,2.16693938097091
38,0.00515023788471668,0.539884079844223,1.57094549556711,0.0562090481704453,0.0017179195525374,2.17390678101903
39,0.00516813786455411,0.54183515005875,1.57649114994004,0.0555811987927697,0.00172366386887326,2.18079930052499
40,0.00518597561804272,0.543770670671232,1.5820358698536,0.0548951271391073,0.00172941289012655,2.18761705617211
41,0.00520373451831402,0.545691054942343,1.58757166837854,0.0541591458161243,0.00173516112833465,2.19436076478366
42,0.00522140094979306,0.547596563359289,1.59309184967371,0.0533808642436028,0.00174090352506923,2.20103158175147
43,0.00523896382442974,0.549487343479686,1.59859080878143,0.0525672227813527,0.00174663546221001,2.2076309743291
44,0.00525641415427512,0.551363461543968,1.60406386392774,0.0517245297639212,0.00175235273944624,2.21416062212935
45,0.00527374471982661,0.553224927566341,1.60950711628652,0.0508584997451355,0.00175805154593555,2.22062233986376
46,0.00529094979349076,0.555071714818536,1.61491733272671,0.0499742919268667,0.00176372844680275,2.22701801771241
47,0.00530802488261814,0.556903775053743,1.62029184670064,0.0490765486916445,0.00176938037912854,2.23334957570778
48,0.00532496654783506,0.558721050155315,1.62562847504686,0.0481694329087655,0.00177500459632757,2.23961892925511
49,0.00534177223274129,0.560523480893116,1.63092544739041,0.0472566642782522,0.00178059867700148,2.24582796347152
50,0.00535844011574086,0.56231101339878,1.63618134631287,0.0463415541648082,0.00178616049318953,2.25197851448539
