prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_4min,relaxed,10.0,4.0,0.155151721661521,increasing,0.43248923181404747,0.05,5.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_4.5min,relaxed,10.0,4.5,0.149551105320016,increasing,0.41150829205965356,0.05,5.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_5min,relaxed,10.0,5.0,0.127521786286139,increasing,0.1752370386691297,0.05,6.0566243270259355
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_5.5min,relaxed,10.0,5.5,0.096447960377178,concave_up,-0.2236002746560469,0.05,6.450961894323342
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_6min,relaxed,10.0,6.0,,,,0.04925,6.8452994616207485
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_6.5min,relaxed,10.0,6.5,,,,0.01275,7.239637028918155
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__10max_7min,relaxed,10.0,7.0,,,,0.00425,7.633974596215562
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_4min,relaxed,11.0,4.0,0.150444886038685,increasing,0.5581385441210894,0.05,5.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_4.5min,relaxed,11.0,4.5,0.133779694784752,increasing,0.44043634861096614,0.05,5.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_5min,relaxed,11.0,5.0,0.11297576240624,increasing,0.3536921809688832,0.05,6.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_5.5min,relaxed,11.0,5.5,0.0833082542933694,concave_down,-0.15884126621499275,0.05,6.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_6min,relaxed,11.0,6.0,,,,0.042,7.0566243270259355
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_6.5min,relaxed,11.0,6.5,,,,0.0085,7.450961894323342
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__11max_7min,relaxed,11.0,7.0,,,,,7.8452994616207485
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_4min,relaxed,12.0,4.0,0.137440235365961,increasing,1.2988193502656062,0.05,5.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_4.5min,relaxed,12.0,4.5,0.121950774067401,increasing,0.9603064892112307,0.05,6.084936490538904
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_5min,relaxed,12.0,5.0,0.100885085056156,increasing,0.5708016279044408,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_5.5min,relaxed,12.0,5.5,0.0724506027486285,increasing,0.03255537363397851,0.05,6.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_6min,relaxed,12.0,6.0,,,,0.032,7.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_6.5min,relaxed,12.0,6.5,,,,0.00725,7.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__12max_7min,relaxed,12.0,7.0,,,,,8.056624327025936
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_4min,relaxed,13.0,4.0,0.127580959709343,increasing,1.2993005594826676,0.05,5.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_4.5min,relaxed,13.0,4.5,0.111359854641002,increasing,0.9800539100048091,0.05,6.2962613559440905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_5min,relaxed,13.0,5.0,0.090987933558839,increasing,0.5609922346937183,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_5.5min,relaxed,13.0,5.5,0.0628104217764843,increasing,0.09587695697403997,0.05,7.084936490538904
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_6min,relaxed,13.0,6.0,,,,0.01875,7.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_6.5min,relaxed,13.0,6.5,,,,0.00625,7.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__13max_7min,relaxed,13.0,7.0,,,,,8.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_4min,relaxed,14.0,4.0,0.118277884270208,increasing,1.2351840190167502,0.05,6.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_4.5min,relaxed,14.0,4.5,0.101857460975327,increasing,0.8986581274778361,0.05,6.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_5min,relaxed,14.0,5.0,0.0820321588923963,increasing,0.5048020793582999,0.05,6.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_5.5min,relaxed,14.0,5.5,0.051706908295992,increasing,0.2619209332577357,0.05,7.2962613559440905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_6min,relaxed,14.0,6.0,,,,0.015,7.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_6.5min,relaxed,14.0,6.5,,,,0.005,8.084936490538905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__14max_7min,relaxed,14.0,7.0,,,,,8.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_4min,relaxed,15.0,4.0,0.110191083589934,increasing,1.1283095409456199,0.05,6.324573519457059
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_4.5min,relaxed,15.0,4.5,0.0941189504105211,increasing,0.8036710340007679,0.05,6.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_5min,relaxed,15.0,5.0,0.0741384381024637,increasing,0.49893524838641756,0.05,7.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_5.5min,relaxed,15.0,5.5,,,,0.04275,7.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_6min,relaxed,15.0,6.0,,,,0.012,7.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_6.5min,relaxed,15.0,6.5,,,,0.004,8.29626135594409
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__15max_7min,relaxed,15.0,7.0,,,,,8.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_4min,relaxed,16.0,4.0,0.10236593550808,increasing,1.0094240533569951,0.05,6.535898384862246
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_4.5min,relaxed,16.0,4.5,0.0865490965030162,increasing,0.7220726706575384,0.05,6.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_5min,relaxed,16.0,5.0,0.065797879824012,increasing,0.5747872614985311,0.05,7.324573519457059
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_5.5min,relaxed,16.0,5.5,,,,0.03175,7.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_6min,relaxed,16.0,6.0,,,,0.00925,8.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_6.5min,relaxed,16.0,6.5,,,,,8.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__16max_7min,relaxed,16.0,7.0,,,,,8.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_4min,relaxed,17.0,4.0,0.0952513273735671,increasing,0.9055679054533279,0.05,6.7472232502674325
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_4.5min,relaxed,17.0,4.5,0.0795541258021449,increasing,0.6896143805504128,0.05,7.141560817564839
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_5min,relaxed,17.0,5.0,0.0543996122891586,increasing,0.38366621995290623,0.05,7.535898384862246
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_5.5min,relaxed,17.0,5.5,,,,,7.930235952159652
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_6min,relaxed,17.0,6.0,,,,,8.324573519457058
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_6.5min,relaxed,17.0,6.5,,,,,8.718911086754465
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_99_50_136x136__17max_7min,relaxed,17.0,7.0,,,,,9.113248654051871
