prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4min,relaxed,6.0,4.0,0.2411396494439635,increasing,0.07148221082624602,0.05,4.422649730810374
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.1min,relaxed,6.0,4.1,0.2426446189070885,increasing,0.1178314412603164,0.05,4.501517244269856
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.2min,relaxed,6.0,4.2,0.244391957953691,increasing,0.18622860440373457,0.05,4.580384757729337
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.3min,relaxed,6.0,4.3,0.24252642718033102,increasing,0.19066827717807663,0.05,4.659252271188818
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.4min,relaxed,6.0,4.4,0.2430672149357685,increasing,0.12217006723942564,0.05,4.738119784648299
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.5min,relaxed,6.0,4.5,0.2412135886422545,increasing,0.1101493651245053,0.05,4.81698729810778
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.6min,relaxed,6.0,4.6,0.161208372200292,decreasing,-1.7872068557808989,0.05,4.895854811567261
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.7min,relaxed,6.0,4.7,0.139639696558244,decreasing,-1.038539146381623,0.05,4.974722325026743
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.8min,relaxed,6.0,4.8,0.11355503286261,decreasing,-1.2942021338744556,0.05,5.053589838486224
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.9min,relaxed,6.0,4.9,0.0805411370353897,decreasing,-1.47365472272182,0.05,5.132457351945706
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4min,relaxed,7.0,4.0,0.2446334465852435,increasing,0.17956539447115227,0.05,4.633974596215562
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.1min,relaxed,7.0,4.1,0.2410445403136095,increasing,0.1451810994705639,0.05,4.712842109675043
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.2min,relaxed,7.0,4.2,0.2422945771503525,increasing,0.12631644428223723,0.05,4.791709623134524
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.3min,relaxed,7.0,4.3,0.243524792082464,increasing,0.21707630186845084,0.05,4.870577136594005
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.4min,relaxed,7.0,4.4,0.09091490049112555,decreasing,-5.326986396250353,0.05,4.949444650053487
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.5min,relaxed,7.0,4.5,0.128823451852333,decreasing,-1.2086283486195293,0.05,5.028312163512968
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.6min,relaxed,7.0,4.6,0.115846024194471,decreasing,-0.1286017516889974,0.05,5.107179676972449
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.7min,relaxed,7.0,4.7,0.0999046202117031,decreasing,-0.6363577746399933,0.05,5.186047190431931
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.8min,relaxed,7.0,4.8,0.0815252414357727,decreasing,-0.7834843570302996,0.05,5.264914703891412
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.9min,relaxed,7.0,4.9,0.0582809500234505,decreasing,-1.1086344545590199,0.05,5.343782217350893
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4min,relaxed,7.5,4.0,0.242395871119561,increasing,0.18069110824531015,0.05,4.739637028918155
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.1min,relaxed,7.5,4.1,0.242295650388115,increasing,0.15122342375733283,0.05,4.818504542377636
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.2min,relaxed,7.5,4.2,0.2429751655722805,increasing,0.1986884318867815,0.05,4.897372055837118
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.3min,relaxed,7.5,4.3,0.0937037472223351,decreasing,-4.485220431556005,0.05,4.976239569296599
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.4min,relaxed,7.5,4.4,0.122856969400353,decreasing,-3.416275458814096,0.05,5.055107082756081
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.5min,relaxed,7.5,4.5,0.113660912362192,increasing,0.19421050276221571,0.05,5.133974596215562
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.6min,relaxed,7.5,4.6,0.102151678443758,decreasing,-0.2661385506213432,0.05,5.212842109675043
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.7min,relaxed,7.5,4.7,0.0884478067975293,decreasing,-0.5666137718497202,0.05,5.291709623134524
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.8min,relaxed,7.5,4.8,0.0722763942060163,decreasing,-0.7172664348342033,0.05,5.370577136594005
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.9min,relaxed,7.5,4.9,0.0507347865168686,decreasing,-1.0174655587971946,0.05,5.449444650053487
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4min,relaxed,8.0,4.0,0.243062591449688,increasing,0.15820437089138978,0.05,4.8452994616207485
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.1min,relaxed,8.0,4.1,0.2435326522173645,increasing,0.19745543031620685,0.05,4.9241669750802295
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.2min,relaxed,8.0,4.2,0.09841483120370115,decreasing,-2.247809479833598,0.05,5.003034488539711
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.3min,relaxed,8.0,4.3,0.07633731667637715,decreasing,-5.1680873555345475,0.05,5.081902001999192
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.4min,relaxed,8.0,4.4,0.111821919486336,increasing,0.022013827580843946,0.05,5.160769515458674
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.5min,relaxed,8.0,4.5,0.101937598111717,increasing,0.3722121074855372,0.05,5.239637028918155
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.6min,relaxed,8.0,4.6,0.091765683186095,decreasing,-0.2692001349156372,0.05,5.318504542377636
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.7min,relaxed,8.0,4.7,0.0796549359264173,decreasing,-0.48202826386257863,0.05,5.397372055837118
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.8min,relaxed,8.0,4.8,0.0645686004148568,decreasing,-0.6785568560672258,0.05,5.476239569296599
CPC_all_01_20_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_4.9min,relaxed,8.0,4.9,0.0438751204509511,decreasing,-0.9787042599653321,0.05,5.555107082756081
