prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_4min,relaxed,8.0,4.0,0.241107994255571,increasing,0.10867781065794427,0.05,4.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_4.2min,relaxed,8.0,4.2,0.24010010665966902,increasing,0.07524207346539616,0.05,5.003034488539711
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_4.4min,relaxed,8.0,4.4,0.243860938346112,increasing,0.19123222284457958,0.05,5.160769515458674
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_4.6min,relaxed,8.0,4.6,0.2423718989207535,increasing,0.1568215707003022,0.05,5.318504542377636
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_4.8min,relaxed,8.0,4.8,0.2433140224616,increasing,0.1212901432852143,0.05,5.476239569296599
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_5min,relaxed,8.0,5.0,0.24186581132961948,increasing,0.15471700505361857,0.05,5.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_5.2min,relaxed,8.0,5.2,0.2400346697479745,increasing,0.10322724683321559,0.05,5.791709623134524
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_5.4min,relaxed,8.0,5.4,0.2399465254964025,increasing,0.12926073943476918,0.05,5.949444650053487
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_5.6min,relaxed,8.0,5.6,0.0829392805079788,concave_down,-4.569700737584709,0.05,6.107179676972449
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_5.8min,relaxed,8.0,5.8,0.12458874672355,concave_up,-0.032396667552403634,0.05,6.264914703891412
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__8max_6min,relaxed,8.0,6.0,0.0916830681912174,concave_up,-0.8278562842216777,0.05,6.422649730810374
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_80_144x144__9max_4min,relaxed,9.0,4.0,0.2419742291189925,increasing,0.15076718583993876,0.05,5.0566243270259355
