prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_4min,relaxed,8.0,4.0,0.059005823791016404,concave_down,-0.14980763351480125,0.05,4.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_4.2min,relaxed,8.0,4.2,0.15301951743395556,concave_up,-0.10732607397101204,0.05,5.003034488539711
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_4.4min,relaxed,8.0,4.4,0.08652823144734167,concave_down,-0.23997150051553703,0.05,5.160769515458674
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_4.6min,relaxed,8.0,4.6,0.14720621724486,concave_up,-1.3140820418033292,0.05,5.318504542377636
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_4.8min,relaxed,8.0,4.8,0.145630992968653,increasing,1.3951410425463524,0.05,5.476239569296599
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_5min,relaxed,8.0,5.0,0.142475403151933,concave_up,-0.0006594694490165699,0.05,5.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_5.2min,relaxed,8.0,5.2,0.13932752986613,increasing,0.21401934376640086,0.05,5.791709623134524
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_5.4min,relaxed,8.0,5.4,0.143349228198705,increasing,0.20679695848125526,0.05,5.949444650053487
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_5.6min,relaxed,8.0,5.6,0.133801031645513,increasing,0.2752504269718015,0.05,6.107179676972449
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_5.8min,relaxed,8.0,5.8,0.113727316720376,concave_down,-0.01207975217596199,0.05,6.264914703891412
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__8max_6min,relaxed,8.0,6.0,0.0817634201172994,concave_up,-0.4757113887487089,0.05,6.422649730810374
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_4min,relaxed,9.0,4.0,0.132011317513827,concave_up,-1.138906893675345,0.05,5.0566243270259355
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_4.2min,relaxed,9.0,4.2,0.132265127707514,concave_up,-0.012584363700853817,0.05,5.214359353944898
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_4.4min,relaxed,9.0,4.4,0.13053119481064,increasing,1.771522709583189,0.05,5.372094380863861
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_4.6min,relaxed,9.0,4.6,0.128662824647853,increasing,0.7227963386398897,0.05,5.529829407782823
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_4.8min,relaxed,9.0,4.8,0.126656983631407,increasing,0.4813011306211249,0.05,5.687564434701786
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_5min,relaxed,9.0,5.0,0.128639271018181,increasing,0.4214238403626041,0.05,5.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_5.2min,relaxed,9.0,5.2,0.132848687246368,increasing,0.5143462025380763,0.05,6.003034488539711
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_5.4min,relaxed,9.0,5.4,0.121017998980993,increasing,0.34778026291533604,0.05,6.160769515458674
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_5.6min,relaxed,9.0,5.6,0.106642402747657,increasing,0.14039505091363763,0.05,6.318504542377636
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_5.8min,relaxed,9.0,5.8,0.0884007919727903,concave_down,-0.12245126516165768,0.05,6.476239569296599
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_20_144x144__9max_6min,relaxed,9.0,6.0,0.0613458030865848,concave_down,-0.5111278600781983,0.05,6.633974596215562
