prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4min,relaxed,6.0,4.0,0.24806540844659852,increasing,1.329739885886213,0.05,4.422649730810374
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.1min,relaxed,6.0,4.1,0.248700983846913,increasing,1.3050585271496111,0.05,4.501517244269856
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.2min,relaxed,6.0,4.2,0.2468033670208795,increasing,1.4705168709690604,0.05,4.580384757729337
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.3min,relaxed,6.0,4.3,0.25077822911075853,increasing,1.6795360908443433,0.05,4.659252271188818
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.4min,relaxed,6.0,4.4,0.2509578143549705,increasing,1.7652941953087975,0.05,4.738119784648299
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.5min,relaxed,6.0,4.5,0.2492730479712995,increasing,1.821252885914664,0.05,4.81698729810778
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.6min,relaxed,6.0,4.6,0.2501773924066615,increasing,2.766120282676513,0.05,4.895854811567261
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.7min,relaxed,6.0,4.7,0.25008472800628845,increasing,0.2210634199829749,0.05,4.974722325026743
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.8min,relaxed,6.0,4.8,0.016523862839532548,increasing,0.017385570013941608,0.05,5.053589838486224
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_4.9min,relaxed,6.0,4.9,0.041639555166907996,increasing,0.2278303463742657,0.05,5.132457351945706
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_5.0min,relaxed,6.0,5.0,0.02835424549310725,increasing,0.05935366115737534,0.05,5.211324865405187
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__6max_5.5min,relaxed,6.0,5.5,0.018363692029114552,increasing,0.19776461413814833,0.05,5.6056624327025935
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4min,relaxed,7.0,4.0,0.2437666850266525,increasing,0.07607890798841183,0.05,4.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.1min,relaxed,7.0,4.1,0.2470993798562075,increasing,0.18882342799642762,0.05,4.712842109675043
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.2min,relaxed,7.0,4.2,0.243593304745146,increasing,0.09544567928825884,0.05,4.791709623134524
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.3min,relaxed,7.0,4.3,0.24302974339865152,increasing,0.07031376556290503,0.05,4.870577136594005
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.4min,relaxed,7.0,4.4,0.2433293551380715,increasing,0.10191254956929399,0.05,4.949444650053487
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.5min,relaxed,7.0,4.5,0.2425733182741305,increasing,0.08917560376339631,0.05,5.028312163512968
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.6min,relaxed,7.0,4.6,0.242842226209032,increasing,0.0921144978388761,0.05,5.107179676972449
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.7min,relaxed,7.0,4.7,0.2418932762386105,increasing,0.07558270015205101,0.05,5.186047190431931
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.8min,relaxed,7.0,4.8,0.244338153642073,increasing,0.05974054731033239,0.05,5.264914703891412
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_4.9min,relaxed,7.0,4.9,0.2445968262240935,increasing,0.1975541697910805,0.05,5.343782217350893
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_5.0min,relaxed,7.0,5.0,0.2430661018444465,increasing,0.08326986537283491,0.05,5.422649730810374
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7max_5.5min,relaxed,7.0,5.5,0.2442549712949595,increasing,0.10776782955901273,0.05,5.81698729810778
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4min,relaxed,7.5,4.0,0.243853605269455,increasing,0.07707868986796386,0.05,4.739637028918155
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__7.5max_4.1min,relaxed,7.5,4.1,0.24375289187972699,increasing,0.049989761322339704,0.05,4.818504542377636
