prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_4min,relaxed,8.0,4.0,0.2403306336242785,increasing,0.07459341936654171,0.05,4.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_4.2min,relaxed,8.0,4.2,0.2430657997954655,increasing,0.11987652510227145,0.05,5.003034488539711
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_4.4min,relaxed,8.0,4.4,0.241390780462368,increasing,0.1465292679889248,0.05,5.160769515458674
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_4.6min,relaxed,8.0,4.6,0.23995354296202398,increasing,0.13688805237380264,0.05,5.318504542377636
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_4.8min,relaxed,8.0,4.8,0.240899197705123,increasing,0.1707392727351346,0.05,5.476239569296599
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_5min,relaxed,8.0,5.0,0.24174188996325902,increasing,0.17194983152201543,0.05,5.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_5.2min,relaxed,8.0,5.2,0.24077434914859602,increasing,0.17685799492268847,0.05,5.791709623134524
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_5.4min,relaxed,8.0,5.4,0.239589015863221,increasing,0.17664567903992676,0.05,5.949444650053487
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_5.6min,relaxed,8.0,5.6,0.140900944356486,concave_down,-1.0734202563781636,0.05,6.107179676972449
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_5.8min,relaxed,8.0,5.8,0.122438366712336,increasing,0.2900220850986541,0.05,6.264914703891412
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__8max_6min,relaxed,8.0,6.0,0.0901554968709685,concave_up,-0.698997174091267,0.05,6.422649730810374
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_4min,relaxed,9.0,4.0,0.2420460396963665,increasing,0.17588496551721464,0.05,5.0566243270259355
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_4.2min,relaxed,9.0,4.2,0.240391121690614,increasing,0.1795243541583954,0.05,5.214359353944898
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_4.4min,relaxed,9.0,4.4,0.2404839093799295,increasing,0.1940531131062966,0.05,5.372094380863861
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_4.6min,relaxed,9.0,4.6,0.240806624987421,increasing,0.2348621125875028,0.05,5.529829407782823
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_4.8min,relaxed,9.0,4.8,0.2413325897654085,increasing,0.18386275973262728,0.05,5.687564434701786
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_5min,relaxed,9.0,5.0,0.23947963957746798,increasing,0.1926081451176367,0.05,5.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_5.2min,relaxed,9.0,5.2,0.240026255351257,increasing,0.22617532877082575,0.05,6.003034488539711
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_5.4min,relaxed,9.0,5.4,0.08376901849860785,concave_up,-1.9715577207624462,0.05,6.160769515458674
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_5.6min,relaxed,9.0,5.6,0.115755513202414,increasing,1.5454415775546773,0.05,6.318504542377636
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_5.8min,relaxed,9.0,5.8,0.0984230587137097,concave_up,-0.19582748114237714,0.05,6.476239569296599
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__9max_6min,relaxed,9.0,6.0,0.0716740112900637,concave_up,-0.6069802406658421,0.05,6.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_4min,relaxed,10.0,4.0,0.24037743781955,increasing,0.21718572963866928,0.05,5.267949192431123
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_4.2min,relaxed,10.0,4.2,0.2425636181058905,increasing,0.23695577113790245,0.05,5.425684219350085
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_4.4min,relaxed,10.0,4.4,0.2406135434667355,increasing,0.2333270799638229,0.05,5.583419246269048
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_4.6min,relaxed,10.0,4.6,0.24100560951928052,increasing,0.21042590617166124,0.05,5.741154273188011
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_4.8min,relaxed,10.0,4.8,0.2407583169038495,increasing,0.2656117055604558,0.05,5.898889300106973
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_5min,relaxed,10.0,5.0,0.2412223264656585,increasing,0.22495269931300166,0.05,6.0566243270259355
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_5.2min,relaxed,10.0,5.2,0.0830697738391877,stable,-1.224420611693893,0.05,6.214359353944898
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_5.4min,relaxed,10.0,5.4,0.108196111527685,stable,0.666781433017288,0.05,6.372094380863861
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_5.6min,relaxed,10.0,5.6,0.0983206017151326,stable,0.28438647822888485,0.05,6.529829407782823
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_5.8min,relaxed,10.0,5.8,0.0826996924606139,decreasing,-0.20698670522996745,0.05,6.687564434701786
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__10max_6min,relaxed,10.0,6.0,0.0587604517984468,decreasing,-0.5858989002643703,0.05,6.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_4min,relaxed,11.0,4.0,0.2410963083004615,increasing,0.25052526326949076,0.05,5.47927405783631
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_4.2min,relaxed,11.0,4.2,0.2406984003870935,increasing,0.2754098574129177,0.05,5.637009084755273
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_4.4min,relaxed,11.0,4.4,0.241311939561187,increasing,0.26361400462068707,0.05,5.794744111674236
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_4.6min,relaxed,11.0,4.6,0.2410015142266015,increasing,0.3112856953841924,0.05,5.952479138593198
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_4.8min,relaxed,11.0,4.8,0.09207233342817064,stable,-4.723352626396499,0.05,6.11021416551216
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_5min,relaxed,11.0,5.0,0.080938775451923,stable,-0.49404908961831917,0.05,6.267949192431123
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_5.2min,relaxed,11.0,5.2,0.0632461249229659,stable,-0.153880886569078,0.05,6.425684219350085
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_5.4min,relaxed,11.0,5.4,0.0968718702236252,stable,0.7015237066744947,0.05,6.583419246269048
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_5.6min,relaxed,11.0,5.6,0.085286247631165,stable,-0.02800082212929021,0.05,6.741154273188011
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_5.8min,relaxed,11.0,5.8,0.0707638866796189,decreasing,-0.236094439998725,0.05,6.898889300106973
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__11max_6min,relaxed,11.0,6.0,0.0479612392474293,decreasing,-0.6032295802664713,0.05,7.0566243270259355
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_4min,relaxed,12.0,4.0,0.242783349916355,increasing,0.2634430419417809,0.05,5.690598923241497
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_4.2min,relaxed,12.0,4.2,0.242138672577865,increasing,0.2940305587810293,0.05,5.84833395016046
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_4.4min,relaxed,12.0,4.4,0.244647005397222,increasing,0.309886382096004,0.05,6.006068977079423
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_4.6min,relaxed,12.0,4.6,0.08499666644380074,stable,-0.36409042878449593,0.05,6.163804003998385
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_4.8min,relaxed,12.0,4.8,0.07953643865646146,stable,-0.4606761254024133,0.05,6.321539030917347
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_5min,relaxed,12.0,5.0,0.06593537781910845,stable,0.08782189488440387,0.05,6.47927405783631
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_5.2min,relaxed,12.0,5.2,0.0955012729634608,stable,0.546852712152693,0.05,6.637009084755273
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_5.4min,relaxed,12.0,5.4,0.0860058190076768,stable,0.08796076191824846,0.05,6.794744111674236
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_5.6min,relaxed,12.0,5.6,0.0747853327802152,decreasing,-0.07087786014761917,0.05,6.952479138593198
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_5.8min,relaxed,12.0,5.8,0.0607547928917297,decreasing,-0.27350186264921483,0.05,7.11021416551216
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__12max_6min,relaxed,12.0,6.0,0.0371940501251136,decreasing,-0.6577114701517377,0.05,7.267949192431123
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__13max_4min,relaxed,13.0,4.0,0.24341470349438898,increasing,0.336595892505397,0.05,5.901923788646684
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_60_144x144__13max_4.2min,relaxed,13.0,4.2,0.0874840319444724,stable,-0.30653840859312276,0.05,6.059658815565647
