prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_5min,relaxed,8.0,5.0,0.2440223468188965,increasing,0.19288892934118235,0.05,5.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_5.2min,relaxed,8.0,5.2,0.242096393163541,increasing,0.11027046077071606,0.05,5.791709623134524
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_5.4min,relaxed,8.0,5.4,0.2418549866003495,increasing,0.11452796743311996,0.05,5.949444650053487
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_5.6min,relaxed,8.0,5.6,0.0856540615299986,concave_up,-5.529614777934041,0.05,6.107179676972449
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_5.8min,relaxed,8.0,5.8,0.127806648576218,concave_down,-0.7279736709721019,0.05,6.264914703891412
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_6min,relaxed,8.0,6.0,0.0923913819143699,concave_up,-0.9699503782521159,0.05,6.422649730810374
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_6.2min,relaxed,8.0,6.2,0.0370243335535907,concave_down,-1.8112584263475282,0.05,6.580384757729337
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_6.4min,relaxed,8.0,6.4,,,,0.02625,6.738119784648299
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_6.6min,relaxed,8.0,6.6,,,,0.015,6.895854811567261
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__8max_6.8min,relaxed,8.0,6.8,,,,0.01075,7.053589838486224
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_5min,relaxed,9.0,5.0,0.240408488918483,increasing,0.13453212148850863,0.05,5.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_5.2min,relaxed,9.0,5.2,0.2409880223278555,increasing,0.14435927719059355,0.05,6.003034488539711
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_5.4min,relaxed,9.0,5.4,0.09414559981176955,concave_up,-4.752105253693436,0.05,6.160769515458674
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_5.6min,relaxed,9.0,5.6,0.12339128287251,concave_down,-0.050954693426469064,0.05,6.318504542377636
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_5.8min,relaxed,9.0,5.8,0.10145698177558,concave_down,-0.5710391880312613,0.05,6.476239569296599
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_6min,relaxed,9.0,6.0,0.0738558300409368,concave_up,-0.8133064369595371,0.05,6.633974596215562
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_6.2min,relaxed,9.0,6.2,0.0252394474355648,concave_down,-1.5266862397394592,0.05,6.791709623134524
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_6.4min,relaxed,9.0,6.4,,,,0.02675,6.949444650053487
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_6.6min,relaxed,9.0,6.6,,,,0.0155,7.107179676972449
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__9max_6.8min,relaxed,9.0,6.8,,,,0.01025,7.264914703891412
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_5min,relaxed,10.0,5.0,0.242971171572298,increasing,0.1551337315574841,0.05,6.0566243270259355
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_5.2min,relaxed,10.0,5.2,0.10471068244441414,concave_up,-0.8060144727248384,0.05,6.214359353944898
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_5.4min,relaxed,10.0,5.4,0.0681413973936755,concave_down,-3.7229341644825915,0.05,6.372094380863861
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_5.6min,relaxed,10.0,5.6,0.10220256533343,increasing,0.16910839123702506,0.05,6.529829407782823
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_5.8min,relaxed,10.0,5.8,0.0850462350592144,concave_down,-0.34361572381863187,0.05,6.687564434701786
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_6min,relaxed,10.0,6.0,0.061420907033981,concave_down,-0.7368543001077085,0.05,6.8452994616207485
CPC_all_02_23_26_metacentric_relaxed_MCF10A_chr19_PMP1_100_144x144__10max_6.2min,relaxed,10.0,6.2,,,,0.04725,7.003034488539711
