prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_4min,relaxed,10.0,4.0,0.152084813446521,increasing,0.379262774888255,0.05,5.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_4.5min,relaxed,10.0,4.5,0.149525167385435,increasing,0.41985908525690574,0.05,5.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_5min,relaxed,10.0,5.0,0.12757685024184,increasing,0.18513607159000486,0.05,6.0566243270259355
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_5.5min,relaxed,10.0,5.5,0.0965565676759225,concave_down,-0.21552647924642204,0.05,6.450961894323342
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_6min,relaxed,10.0,6.0,,,,0.0495,6.8452994616207485
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_6.5min,relaxed,10.0,6.5,,,,0.013,7.239637028918155
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__10max_7min,relaxed,10.0,7.0,,,,0.00475,7.633974596215562
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_4min,relaxed,11.0,4.0,0.142668355777879,increasing,0.32579586635025665,0.05,5.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_4.5min,relaxed,11.0,4.5,0.133766455650037,increasing,0.4274453424206231,0.05,5.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_5min,relaxed,11.0,5.0,0.113039415305464,increasing,0.2527957239442712,0.05,6.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_5.5min,relaxed,11.0,5.5,0.0835559022246957,concave_down,-0.05637291301493582,0.05,6.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_6min,relaxed,11.0,6.0,,,,0.0425,7.0566243270259355
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_6.5min,relaxed,11.0,6.5,,,,0.0105,7.450961894323342
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__11max_7min,relaxed,11.0,7.0,,,,,7.8452994616207485
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_4min,relaxed,12.0,4.0,0.137163355218177,increasing,1.0791833339700365,0.05,5.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_4.5min,relaxed,12.0,4.5,0.121124838334221,increasing,1.0550892815046067,0.05,6.084936490538904
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_5min,relaxed,12.0,5.0,0.101035377060054,increasing,0.4921505477043967,0.05,6.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_5.5min,relaxed,12.0,5.5,0.0725640197721571,concave_up,-0.018919453869542743,0.05,6.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_6min,relaxed,12.0,6.0,,,,0.03525,7.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_6.5min,relaxed,12.0,6.5,,,,0.0075,7.662286759728529
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__12max_7min,relaxed,12.0,7.0,,,,,8.056624327025936
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_4min,relaxed,13.0,4.0,0.126516605132274,increasing,1.2213609520084676,0.05,5.901923788646684
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_4.5min,relaxed,13.0,4.5,0.110929829392355,increasing,0.9065600205063716,0.05,6.2962613559440905
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_5min,relaxed,13.0,5.0,0.0911155267321891,increasing,0.5102035051086106,0.05,6.690598923241497
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_5.5min,relaxed,13.0,5.5,0.0631759839065457,increasing,0.019933726867327636,0.05,7.084936490538904
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_6min,relaxed,13.0,6.0,,,,0.01925,7.47927405783631
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_6.5min,relaxed,13.0,6.5,,,,0.00625,7.873611625133716
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__13max_7min,relaxed,13.0,7.0,,,,,8.267949192431123
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__14max_4min,relaxed,14.0,4.0,0.117670838190639,increasing,1.187800881884014,0.05,6.113248654051871
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__14max_4.5min,relaxed,14.0,4.5,0.101988578820383,increasing,0.8513278371447968,0.05,6.507586221349278
CPC_all_06_13_26_metacentric_relaxed_MCF10A_chr19_PMP1_HASPINInh_97P_50_136x136__14max_5min,relaxed,14.0,5.0,0.082181029557306,increasing,0.4549003029079005,0.05,6.901923788646684
