prefix,state,max,min,final_radius,trend,slope,last_time,spinodal_point
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_4min,,8.0,4.0,0.1322859740571223,concave_down,0.08203472572109004,0.05,4.8452994616207485
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_4.2min,,8.0,4.2,0.1079005629303091,concave_down,-0.08064783166791117,0.05,5.003034488539711
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_4.4min,,8.0,4.4,0.10453305639135085,concave_down,-0.11044839114219955,0.05,5.160769515458674
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_4.6min,,8.0,4.6,0.10125801880024328,concave_down,-0.13335361450719627,0.05,5.318504542377636
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_4.8min,,8.0,4.8,0.09727893331898987,concave_down,-0.14986228162283163,0.05,5.476239569296599
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_5min,,8.0,5.0,0.09223247390392769,concave_down,-0.18834754376182428,0.05,5.633974596215562
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_5.2min,,8.0,5.2,0.08599675730375095,concave_up,-0.2388649071781908,0.05,5.791709623134524
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_5.4min,,8.0,5.4,0.07732472306373045,concave_down,-0.32457814063056345,0.05,5.949444650053487
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_5.6min,,8.0,5.6,0.063592620643629,concave_down,-0.49394701650434675,0.05,6.107179676972449
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_5.8min,,8.0,5.8,0.04342101181310925,concave_down,-1.1034197596459698,0.05,6.264914703891412
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__8max_6min,,8.0,6.0,,,,0.01325,6.422649730810374
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_4min,,9.0,4.0,0.09911346804477522,concave_down,-0.10761997391211979,0.05,5.0566243270259355
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_4.2min,,9.0,4.2,0.09611520453032148,concave_down,-0.12270666743888084,0.05,5.214359353944898
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_4.4min,,9.0,4.4,0.09313639706855656,concave_down,-0.1450143861724172,0.05,5.372094380863861
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_4.6min,,9.0,4.6,0.08916752751601731,concave_down,-0.17467646684949245,0.05,5.529829407782823
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_4.8min,,9.0,4.8,0.08482779505308838,concave_down,-0.207633592190719,0.05,5.687564434701786
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_5min,,9.0,5.0,0.0791263067749067,concave_down,-0.25648079868074414,0.05,5.8452994616207485
CPC_all_03_21_26_metacentric_transition_MCF10A_chr19_PMP1_Gaussian_X_and_Y_t_transition_120s_17_144x144__9max_5.2min,,9.0,5.2,0.07161584837434852,concave_up,-0.34098178671356244,0.05,6.003034488539711
