"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","Sum_Active"
0,3.55350775401979,0,0,0,0,3.55350775401979
1,0.00943158202272005,1.02060933776631,2.96495667152723,0.205734567744229,0.0083245246009005,4.20905668366139
2,0.00878248345709202,1.28057598057125,2.37962992107615,0.737049749722787,0.00378671207772633,4.409824846905
3,0.00818037455393839,1.4766021010332,1.82582316314297,1.39045948747444,0.00324951524339745,4.70431464144794
4,0.00765304103943639,1.62768278265092,1.35421225361537,2.0658807558512,0.00304835155856871,5.0584771847155
5,0.00720994556674795,1.73611867954703,0.9762229092353,2.70651456464659,0.00294211079294242,5.4290082097886
6,0.00685628468895013,1.80555988090327,0.700152453891718,3.26595722440284,0.00286808498771584,5.78139392887449
7,0.00659142246198288,1.84262756134053,0.522778163675544,3.71521837281755,0.00280626553526213,6.09002178583087
8,0.00639765106130321,1.85477734325023,0.412126709458477,4.06816659187266,0.002749985224577,6.34421828086724
9,0.00625574605202309,1.84866057675094,0.341402686740297,4.34704283037786,0.00269704008127428,6.5460588800024
10,0.00615106413245773,1.82968594613018,0.294711715263943,4.56942013411542,0.00264678535284822,6.70261564499485
11,0.00607312803558781,1.80205316252713,0.262813385883602,4.74841494232486,0.00259910886848946,6.82195372763967
12,0.00601455088092793,1.76893206534478,0.240262982059865,4.89379266573091,0.00255405024729963,6.91155631426379
13,0.00597011898711572,1.73266677174754,0.223788927209398,5.01287436490779,0.00251166190377316,6.97781184475562
14,0.00593612334160548,1.69495960767021,0.211380679903848,5.11119883491897,0.00247196368071673,7.02594720951535
15,0.00590989507905065,1.65702332908898,0.201771650000736,5.19299750266528,0.00243493345387197,7.06013731028791
16,0.00588948927015655,1.6197019233751,0.194142804183281,5.26153320824907,0.00240051100195951,7.08366793607957
17,0.00587347067390691,1.58356416611458,0.187950410105879,5.31934320068341,0.00236860585410298,7.09909985343188
18,0.00586076758858569,1.54897533988261,0.182824052830058,5.36841573329737,0.00233910545637374,7.10841499905501
19,0.00585057125187307,1.51615170834264,0.17850510376124,5.41031975254521,0.00231188241030105,7.11313901831126
20,0.00584226587915715,1.48520165043992,0.174808834997376,5.44630101878422,0.00228680045803255,7.1144405705587
21,0.00583537907634888,1.45615671031184,0.171600521528854,5.47735443150762,0.00226371927989812,7.11321076170456
22,0.00582954611435547,1.42899443117157,0.168779992120687,5.50427967140624,0.00224249785255841,7.11012613866541
23,0.00582448445240919,1.40365607048679,0.166271598660975,5.52772191784414,0.00222299757747352,7.10569706902179
24,0.00581997442186743,1.38005903245315,0.16401730351359,5.54820511641794,0.00220508400038627,7.10030651080693
25,0.00581584497635157,1.35810629500153,0.161972006371385,5.566156871094,0.00218862828318711,7.09423964572645
26,0.00581196301478245,1.33769319635876,0.160100251078793,5.58192803304138,0.00217350809715549,7.08770695159087
27,0.0058082251134205,1.31871230081936,0.158373875313405,5.59580804368113,0.00215960823651254,7.08086205316382
28,0.00580455118698016,1.30105681005703,0.156770300881567,5.60803703944181,0.00214682081903832,7.07381552238643
29,0.00580087958536438,1.28462290374397,0.155271275525801,5.61881539746286,0.00213504547914031,7.06664550179713
30,0.00579716325940062,1.26931128386389,0.153861932041008,5.62831130413508,0.00212418917990648,7.05940587247929
31,0.00579336670672031,1.25502812690592,0.152530075576077,5.63666678357321,0.00211416606981448,7.05213251883174
32,0.00578946362359073,1.24168561407517,0.151265639034106,5.64400249906284,0.00210489718719747,7.04484811298291
33,0.00578543497409561,1.22920214784781,0.150060261285779,5.65042160495796,0.0020963101214064,7.03756575918705
34,0.00578126751562683,1.21750235986628,0.148906958979045,5.65601282760221,0.00208833865780745,7.03029175262097
35,0.00577695256863111,1.20651695458375,0.147799867488034,5.66085296272197,0.00208092237027866,7.02302765973266
36,0.00577248507100428,1.19618246577064,0.14673403638098,5.66500887925686,0.00207400626225157,7.01577187274174
37,0.00576786277107186,1.18644094769213,0.145705266207766,5.66853914651382,0.00206754034392583,7.00852076352871
38,0.00576308568842991,1.17723962401946,0.144709977129806,5.67149536316329,0.00206147925145656,7.00126952925244
39,0.00575815552580227,1.1685305267053,0.143745103187934,5.6739232369739,0.00205578190874774,6.99401280430168
40,0.00575307532293833,1.16027012650205,0.14280800622978,5.67586347467838,0.00205041114303545,6.98674509387619
41,0.00574784911782058,1.15241897697836,0.141896406083271,5.67735250752033,0.00204533338354842,6.97946107308333
42,0.00574248168288762,1.14494136583288,0.141008322938717,5.67842309768351,0.00204051834605685,6.97215578648405
43,0.00573697833920791,1.13780498828048,0.140142030268482,5.67910483641557,0.00203593868970394,6.96482477199344
44,0.00573134478240415,1.13098063911275,0.139296015822022,5.67942456216777,0.0020315698608023,6.95746413174575
45,0.00572558692477735,1.12444192367795,0.138468949125103,5.67940671086519,0.0020273897028339,6.95007056029586
46,0.00571971083479906,1.1181649946445,0.137659654697873,5.679073609026,0.00202337835480657,6.94264134755798
47,0.00571372262434592,1.11212830765301,0.136867089503294,5.67844572273116,0.00201951795825747,6.93517436047006
48,0.00570762835203176,1.10631239919162,0.136090324143697,5.67754186849161,0.00201579249168372,6.92766801267064
49,0.00570143407050697,1.10069968167316,0.135328526933402,5.67637939469142,0.00201218760597684,6.92012122497446
50,0.00569514568172747,1.09527425942395,0.134580950598446,5.67497433640189,0.00200869043290185,6.91253338253891
