"Time","CPCi","pH2A_SGO1_CPCi","H3_CPCi","pH3_CPCi","SGO1_CPCi","Sum_Inactive"
0,2.36900516934652,0,0,0,0,2.36900516934652
1,0.00617590688850913,2.24070750757776,2.08487729169066,5.17823726595913e-08,0.00564663413873152,4.33740739207804
2,0.00594886242245948,2.31441844664391,1.95498657088772,1.25052527237657e-05,0.00267881107579433,4.27804519628261
3,0.00572172692780636,2.29137003614215,1.85960531495787,0.000163366770566074,0.00232978800116153,4.15919023279956
4,0.00549857315856075,2.22583710254965,1.77932052741499,0.000763185672866293,0.0021902566751524,4.01360964547121
5,0.00528925972792629,2.14070582456178,1.70730406686307,0.00216414335888133,0.00211060344464131,3.8575738979563
6,0.00510344304928139,2.04898952725245,1.64210779866219,0.00461117041394036,0.00205349733514021,3.70286543671301
7,0.00494851034830826,1.9582411601016,1.58452661918597,0.00819733240777043,0.00200702120579708,3.55792064324944
8,0.00482456941352286,1.87264127847399,1.53546116629194,0.0128858210729509,0.00196692229642375,3.42777975754882
9,0.00472807597077825,1.79418638615725,1.49495629260511,0.0185501367242282,0.00193147763642949,3.3143523690938
10,0.00465471976738822,1.72355997773177,1.46238320912784,0.0250102018895574,0.00189987303845279,3.217507981555
11,0.00460037267749649,1.66070513428092,1.43678209255892,0.0320599465443133,0.00187164379786902,3.13601918985952
12,0.00456141883703248,1.60517683646246,1.41710632440111,0.0394879970631235,0.00184646715548922,3.06817904391922
13,0.00453482688014968,1.55635124090586,1.40235956519703,0.0470928858029225,0.00182408294186616,3.01216260172782
14,0.0045181153288433,1.51354656408681,1.39165861719214,0.0546933789963817,0.00180426288241429,2.96622093848659
15,0.00450927874763032,1.47608936819085,1.38425195200008,0.0621343949462109,0.00178679864065286,2.92877179252542
16,0.00450670722148353,1.44334862047774,1.37951547242443,0.0692892911402061,0.00177149714362489,2.89843158840748
17,0.0045091123777174,1.41475085645261,1.37693833294682,0.0760595328401094,0.00175817874839599,2.87401601336565
18,0.00451546414143625,1.38978455034821,1.37610571340302,0.0823726435131185,0.00174667622539749,2.85452504763119
19,0.00452493864194477,1.36799865373157,1.37668205278101,0.0881792139976297,0.00173683418464693,2.83912169333681
20,0.00453687641499827,1.34899830660936,1.37839625884059,0.0934495318062785,0.00172850847518646,2.82710948214642
21,0.00455074897163793,1.33243931780445,1.38102920830386,0.0981701598971767,0.00172156566595658,2.81791100064309
22,0.00456613183682405,1.31802189958153,1.38440335149677,0.102340848991126,0.00171588225610157,2.81104811416236
23,0.00458268438420655,1.3054856861018,1.38837470098206,0.105971544201128,0.00171134442638708,2.80612596009557
24,0.00460013242802897,1.2946041276155,1.39282604832036,0.109079998509402,0.0017078472217713,2.80281815409506
25,0.00461825527033599,1.28517999132629,1.39766174759496,0.111689654400974,0.00170529405443435,2.80085494264699
26,0.00463687524049099,1.27704132894168,1.40280352644265,0.113827906962812,0.00170359610767155,2.8000132336953
27,0.00465584923737884,1.27003799366889,1.40818716516836,0.11552468861648,0.00170267188861639,2.80010836857972
28,0.00467506200941473,1.26403862993088,1.41375983359377,0.116811339689931,0.00170244663211531,2.80098731185611
29,0.00469442090439474,1.25892810569112,1.41947797192312,0.117719719147062,0.00170285187733858,2.80252306954303
30,0.00471385148466492,1.25460531925978,1.4253055905812,0.118281517773324,0.00170382497347381,2.80461010407244
31,0.00473329404353373,1.25098132219252,1.4312128999669,0.118527740920583,0.00170530867158178,2.80716056579512
32,0.00475270090463361,1.2479777202492,1.43717520966348,0.118488326881554,0.00170725070211877,2.81010120840099
33,0.00477203409396368,1.24552530063137,1.44317203184289,0.118191878465267,0.00170960335519016,2.81337084838868
34,0.00479126354974705,1.2435628634247,1.4491863586248,0.117665479967006,0.00171232321217857,2.81691828877844
35,0.00481036565069765,1.2420362068095,1.45520406724611,0.116934589792978,0.00171537070546265,2.82070060020475
36,0.00482932199188841,1.24089726274712,1.46121343800453,0.116022983293069,0.0017187098603039,2.82468171589691
37,0.0048481184296745,1.24010335014812,1.46720475722561,0.114952738511867,0.00172230798269555,2.82883127229796
38,0.00486674429082742,1.23961652375468,1.47316999005437,0.113744256426544,0.00172613538561331,2.83312364991203
39,0.00488519173972361,1.23940301396868,1.47910251000194,0.112416302624476,0.00173016513173081,2.83753718346655
40,0.00490345516688442,1.2394327357252,1.48499687619959,0.110986068362257,0.00173437282657188,2.8420535082805
41,0.00492153091746503,1.23967886461582,1.49084864488212,0.109469240973011,0.00173873634756701,2.84665701773599
42,0.0049394167313705,1.24011746212841,1.49665421669441,0.10788008460622,0.00174323570799469,2.8513344158684
43,0.00495711168852064,1.24072715045099,1.50241070436712,0.106231523733705,0.00174785278692758,2.85607434302726
44,0.00497461573783269,1.24148882615548,1.50811582569898,0.10453522918888,0.00175257127574982,2.86086706805692
45,0.00499192968105745,1.24238540622303,1.51376780891656,0.102801705475519,0.00175737640439158,2.86570422670056
46,0.00500905490025228,1.24340160770075,1.51936531808657,0.101040374841878,0.00176225487796484,2.87057861040742
47,0.00502599332252817,1.24452375056973,1.52490738429939,0.099259660135775,0.00176719471774327,2.87548398304516
48,0.00504274721591862,1.24573958563465,1.53039335132085,0.0974670637855117,0.0017721851290094,2.88041493308595
49,0.00505931916795187,1.24703813961742,1.53582282863251,0.0956692440334715,0.0017772164146722,2.88536674786603
50,0.00507571198225211,1.24840957969273,1.54119564907714,0.0938720862511645,0.00178227986164823,2.89033530686494
