"Time","SGO1","pH2A_SGO1","pH2A_SGO1_CPCi","pH2A_SGO1_CPCa","SGO1_CPCi","SGO1_CPCa"
0,7.06702815181287,0,0,0,0,0
1,0.180480753302912,73.0816901834321,2.24070750757776,3.34512348279296,0.00564663413873152,0.00840873037828062
2,0.0652062851409677,57.9928654445109,2.31441844664391,3.44295528976557,0.00267881107579433,0.0039658421395503
3,0.0471117372837598,47.840031901095,2.29137003614215,3.39313015902402,0.00232978800116153,0.00342783071798679
4,0.0387877180003434,40.7002116804528,2.22583710254965,3.27850538382954,0.0021902566751524,0.00320196148677284
5,0.0338982063093122,35.4564522409845,2.14070582456178,3.13430187646306,0.00211060344464131,0.00306525186715166
6,0.0306535755344516,31.4862226679656,2.04898952725245,2.98056732240668,0.00205349733514021,0.00296229893811497
7,0.0283411387817239,28.4101730406793,1.9582411601016,2.82893287255052,0.00200702120579708,0.00287551574619022
8,0.0266148199409256,25.9826499184132,1.87264127847399,2.68582567750282,0.00196692229642375,0.00279866092927177
9,0.0252836345791632,24.0376678114044,1.79418638615725,2.55430193140046,0.00193147763642949,0.00272921134584167
10,0.0242323683624304,22.4592715050118,1.72355997773177,2.43538214405586,0.00189987303845279,0.00266596373796251
11,0.023386839020512,21.1642261551511,1.66070513428092,2.32893221557698,0.00187164379786902,0.00260821338522469
12,0.0226968581597254,20.0914217742812,1.60517683646246,2.23421006359717,0.00184646715548922,0.00255545363937293
13,0.0221271312646425,19.1951174602156,1.55635124090586,2.15019337448418,0.00182408294186616,0.00250726385968143
14,0.0216520613781883,18.4405156500782,1.51354656408681,2.07577067102223,0.00180426288241429,0.00246326782561837
15,0.0212526112607967,17.8007631691681,1.47608936819085,2.00984694791152,0.00178679864065286,0.00242311859232852
16,0.0209143225523056,17.2548776755685,1.44334862047774,1.95139829273446,0.00177149714362489,0.00238649317951854
17,0.0206260240480767,16.7862853168899,1.41475085645261,1.89949626847955,0.00175817874839599,0.00235309079131707
18,0.0203789536321219,16.3817673508191,1.38978455034821,1.85331485285104,0.00174667622539749,0.00232263179377358
19,0.0201661530035112,16.0306898378257,1.36799865373157,1.81212786967905,0.00173683418464693,0.00229485706162462
20,0.0199820359889111,15.7244336940371,1.34899830660936,1.7753017740298,0.00172850847518646,0.00226952709790457
21,0.0198220749952475,15.4559655114601,1.33243931780445,1.74228640039542,0.00172156566595658,0.00224642117070509
22,0.0196825682331578,15.2195043446748,1.31802189958153,1.71260453600834,0.00171588225610157,0.00222533596564725
23,0.0195604702806579,15.0102802262827,1.3054856861018,1.68584351357155,0.00171134442638708,0.0022060850480866
24,0.019453256915422,14.8243317115921,1.2946041276155,1.66164589595058,0.0017078472217713,0.00218849742620212
25,0.0193588241224984,14.6583542486253,1.28517999132629,1.63970195824173,0.00170529405443435,0.00217241660631247
26,0.0192754083706231,14.5095790149431,1.27704132894168,1.61974297131654,0.00170359610767155,0.00215769950618713
27,0.0192015259221681,14.3756765671286,1.27003799366889,1.60153541145711,0.00170267188861639,0.00214421559472036
28,0.0191359201415104,14.2546793726162,1.26403862993088,1.58487597065561,0.00170244663211531,0.00213184582154959
29,0.0190775252406244,14.1449194710009,1.25892810569112,1.56958731225473,0.00170285187733858,0.00212048182293093
30,0.0190254317205789,14.0449779253166,1.25460531925978,1.55551445706885,0.00170382497347381,0.00211002502517162
31,0.0189788614046702,13.9536435682099,1.25098132219252,1.54252170178617,0.00170530867158178,0.00210038589879085
32,0.0189371461874212,13.8698792517397,1.2479777202492,1.53049000305371,0.00170725070211877,0.00209148319670197
33,0.0188997096190762,13.7927940462863,1.24552530063137,1.51931474123734,0.00170960335519016,0.00208324321516228
34,0.0188660547554641,13.7216203571084,1.2435628634247,1.50890382330725,0.00171232321217857,0.00207559928544065
35,0.0188357497616264,13.6556948285197,1.2420362068095,1.49917604377447,0.00171537070546265,0.00206849102686449
36,0.0188084196527085,13.5944425597809,1.24089726274712,1.49005969344897,0.0017187098603039,0.00206186387713096
37,0.0187837370171186,13.5373639345071,1.24010335014812,1.48149136236881,0.00172230798269555,0.00205566855064884
38,0.0187614163036089,13.4840235113977,1.23961652375468,1.47341490125721,0.00172613538561331,0.0020498605671283
39,0.0187412061031303,13.4340407790883,1.23940301396868,1.46578053147003,0.00173016513173081,0.00204439980996963
40,0.0187228867560385,13.3870823054582,1.2394327357252,1.45854406832207,0.00173437282657188,0.00203925016452854
41,0.0187062635247757,13.3428551763103,1.23967886461582,1.45166625345328,0.00173873634756701,0.00203437907309384
42,0.0186911652863862,13.3011013712847,1.24011746212841,1.44511216730047,0.00174323570799469,0.00202975729226487
43,0.0186774396869328,13.2615930451508,1.24072715045099,1.43885072156147,0.00174785278692758,0.00202535845873506
44,0.0186649524615288,13.2241284928041,1.24148882615548,1.43285421400845,0.00175257127574982,0.00202115897836356
45,0.0186535835665633,13.1885286917496,1.24238540622303,1.42709793605149,0.00175737640439158,0.00201713759740004
46,0.0186432262955289,13.1546343758292,1.24340160770075,1.42155983296652,0.00176225487796484,0.00201327528567125
47,0.0186337854171587,13.122303517328,1.24452375056973,1.41622020202986,0.00176719471774327,0.00200955498084985
48,0.0186251755057039,13.0914091688983,1.24573958563465,1.41106142969798,0.0017721851290094,0.00200596138318374
49,0.0186173203391559,13.0618375883848,1.24703813961742,1.40606775639988,0.0017772164146722,0.0020024808085822
50,0.0186101511883431,13.0334866486161,1.24840957969273,1.40122507180933,0.00178227986164823,0.00199910101440142
