"Time","CPCa","pH2A_SGO1_CPCa","H3_CPCa","pH3_CPCa","SGO1_CPCa","Sum_Active"
0,3.55350775401979,0,0,0,0,3.55350775401979
1,0.00919756048066601,3.34512348279296,3.1125161679248,7.71827082350831e-08,0.00840873037828062,6.47524601875941
2,0.00879909760496976,3.44295528976557,2.9047326133174,1.85376478695732e-05,0.0039658421395503,6.36047138047536
3,0.00840446012016429,3.39313015902402,2.74629475318028,0.000240857128427964,0.00342783071798679,6.15149806017088
4,0.008019991378864,3.27850538382954,2.60993771137778,0.00111892754791816,0.00320196148677284,5.90078397562088
5,0.00766007474358972,3.13430187646306,2.48629602975642,0.0031545660365238,0.00306525186715166,5.63447779886675
6,0.00733838665083231,2.98056732240668,2.37357374386871,0.00668100998342975,0.00296229893811497,5.37112276184777
7,0.00706500883093998,2.82893287255052,2.2730340975134,0.0118027389752068,0.00287551574619022,5.12371023361626
8,0.00683941731224441,2.68582567750282,2.18594894712491,0.0184340483567367,0.00279866092927177,4.89984675122598
9,0.00665589186264114,2.55430193140046,2.11227063985475,0.0263630305168085,0.00272921134584167,4.70232070498051
10,0.00650770837376343,2.43538214405586,2.05094536683012,0.0353076487937318,0.00266596373796251,4.53080883179144
11,0.00638849944925635,2.32893221557698,2.00043810346955,0.044957452942285,0.00260821338522469,4.38332448482329
12,0.00629271748727027,2.23421006359717,1.95910055421003,0.055003666225886,0.00255545363937293,4.25716245515973
13,0.00621572555797047,2.15019337448418,1.92537516943756,0.0651601833309953,0.00250726385968143,4.14945171667038
14,0.00615373573869527,2.07577067102223,1.89788708509758,0.075176831800717,0.00246326782561837,4.05745159148484
15,0.0061036923684583,2.00984694791152,1.87546961814884,0.0848460300723662,0.00242311859232852,3.97868940709351
16,0.00606314725318849,1.95139829273446,1.85715593756609,0.0940042645871301,0.00238649317951854,3.91100813532039
17,0.00603014578638517,1.89949626847955,1.84215616964735,0.102530030366661,0.00235309079131707,3.85256570507126
18,0.00600312966853087,1.85331485285104,1.82983022272244,0.110339612288734,0.00232263179377358,3.80181044932452
19,0.00598085686231667,1.81212786967905,1.81966154199344,0.117381834077969,0.00229485706162462,3.7574469596744
20,0.00596233726664141,1.7753017740298,1.81123401748799,0.123632547755062,0.00226952709790457,3.71840020363739
21,0.00594678122761788,1.74228640039542,1.80421248220571,0.129089298413161,0.00224642117070509,3.68378138341261
22,0.00593355796427583,1.71260453600834,1.79832649008195,0.133766658052942,0.00222533596564725,3.65285657807316
23,0.00592216440054766,1.68584351357155,1.79335779016502,0.13769183662005,0.0022060850480866,3.62502138980525
24,0.00591219840889067,1.66164589595058,1.78912972193577,0.140901272804615,0.00218849742620212,3.59977758652605
25,0.0059033387859924,1.63970195824173,1.78549904422097,0.143437677553108,0.00217241660631247,3.57671443540812
26,0.00589532909417728,1.61974297131654,1.78234937342422,0.145347670609057,0.00215769950618713,3.55549304395019
27,0.00588796469282934,1.60153541145711,1.77958597411177,0.146679904154567,0.00214421559472036,3.53583347001099
28,0.00588108246213301,1.58487597065561,1.77713158728932,0.147483609225475,0.00213184582154959,3.51750409545408
29,0.00587455266546828,1.56958731225473,1.77492311022407,0.147807488194326,0.00212048182293093,3.50031294516153
30,0.00586827233508093,1.55551445706885,1.77290893660163,0.147698893265809,0.00211002502517162,3.48410058429654
31,0.005862159995681,1.54252170178617,1.77104681755828,0.147203239506824,0.00210038589879085,3.46873430474574
32,0.0058561515014988,1.53049000305371,1.76930214601265,0.146363600978053,0.00209148319670197,3.45410338474261
33,0.00585019662147557,1.51931474123734,1.76764656541135,0.145220456663786,0.00208324321516228,3.44011520314911
34,0.00584425630030493,1.50890382330725,1.76605685041206,0.143811545902195,0.00207559928544065,3.42669207520725
35,0.00583830049925467,1.49917604377447,1.76451399127763,0.142171819170591,0.00206849102686449,3.41376864574881
36,0.00583230637206781,1.49005969344897,1.76300245456446,0.140333448686185,0.00206186387713096,3.40128976694882
37,0.00582625690030684,1.48149136236881,1.7615095772377,0.1383258890241,0.00205566855064884,3.38920875408157
38,0.0058201396890858,1.47341490125721,1.76002507106368,0.136175976235802,0.0020498605671283,3.37748594881291
39,0.00581394611448373,1.46578053147003,1.75854061526137,0.133908048170641,0.00204439980996963,3.36608754082649
40,0.00580767039913052,1.45854406832207,1.75704952336466,0.131544083479134,0.00203925016452854,3.35498459572953
41,0.00580130925156773,1.45166625345328,1.75554646429721,0.129103846522817,0.00203437907309384,3.34415225259798
42,0.00579486112087792,1.44511216730047,1.75402723716021,0.126605039680126,0.00202975729226487,3.33356906255395
43,0.00578832603308164,1.43885072156147,1.75248857941403,0.124063453734307,0.00202535845873506,3.32321643920162
44,0.00578170504662236,1.43285421400845,1.7509280111827,0.121493116386613,0.00202115897836356,3.31307820560275
45,0.00577500016827341,1.42709793605149,1.74934370196623,0.118906437559576,0.00201713759740004,3.30314021334297
46,0.00576821401275689,1.42155983296652,1.74773436340526,0.116314346367037,0.00201327528567125,3.29339003203725
47,0.00576134975041898,1.41622020202986,1.74609915522835,0.113726422522333,0.00200955498084985,3.28381668451181
48,0.00575441088413247,1.41106142969798,1.74443760941517,0.111151019325125,0.00200596138318374,3.27441043070559
49,0.00574740115481982,1.40606775639988,1.74274956637801,0.108595379798993,0.0020024808085822,3.26516258454029
50,0.00574032447234474,1.40122507180933,1.74103511870848,0.106065743844194,0.00199910101440142,3.25606535984874
